Timestamp,id,type,cx,cy
2014-6-06 08:08:40,1298361,movement,62,90
2014-6-06 08:08:40,857166,movement,17,66
2014-6-06 08:08:40,1642758,movement,52,85
2014-6-06 08:08:40,668662,movement,32,61
2014-6-06 08:08:40,218084,movement,63,97
2014-6-06 08:08:40,422300,movement,31,34
2014-6-06 08:08:40,1941845,movement,15,67
2014-6-06 08:08:40,386827,movement,79,89
2014-6-06 08:08:40,2096121,movement,32,67
2014-6-06 08:08:40,2061906,movement,38,73
2014-6-06 08:08:41,247384,movement,84,79
2014-6-06 08:08:41,942816,movement,69,80
2014-6-06 08:08:41,1426952,movement,69,84
2014-6-06 08:08:41,794083,movement,94,77
2014-6-06 08:08:41,1326863,movement,15,66
2014-6-06 08:08:41,142394,movement,64,94
2014-6-06 08:08:41,1322523,movement,79,89
2014-6-06 08:08:41,737536,movement,68,84
2014-6-06 08:08:41,2010176,movement,69,84
2014-6-06 08:08:41,156268,movement,75,77
2014-6-06 08:08:41,328117,movement,41,76
2014-6-06 08:08:41,520054,movement,41,76
2014-6-06 08:08:41,1013602,movement,64,92
2014-6-06 08:08:41,370579,movement,63,98
2014-6-06 08:08:41,205315,movement,69,84
2014-6-06 08:08:41,918404,movement,64,95
2014-6-06 08:08:41,1087254,movement,80,88
2014-6-06 08:08:41,508018,movement,62,41
2014-6-06 08:08:41,1086555,movement,64,92
2014-6-06 08:08:41,1523933,movement,84,78
2014-6-06 08:08:41,1629590,movement,84,79
2014-6-06 08:08:41,646215,movement,62,90
2014-6-06 08:08:41,677612,movement,43,58
2014-6-06 08:08:41,705064,movement,43,78
2014-6-06 08:08:41,1633558,movement,58,88
2014-6-06 08:08:41,1187902,movement,84,79
2014-6-06 08:08:41,704292,movement,43,58
2014-6-06 08:08:41,1495587,movement,58,87
2014-6-06 08:08:41,91182,movement,63,88
2014-6-06 08:08:41,1671980,movement,69,78
2014-6-06 08:08:41,669571,movement,69,84
2014-6-06 08:08:41,1227574,movement,64,92
2014-6-06 08:08:41,1007202,movement,31,34
2014-6-06 08:08:41,376187,movement,58,87
2014-6-06 08:08:41,839308,movement,58,88
2014-6-06 08:08:42,1784467,movement,84,84
2014-6-06 08:08:42,845135,movement,96,76
2014-6-06 08:08:42,84438,movement,69,61
2014-6-06 08:08:42,766528,movement,84,79
2014-6-06 08:08:42,1629394,movement,89,50
2014-6-06 08:08:42,20448,movement,52,85
2014-6-06 08:08:42,41879,movement,68,61
2014-6-06 08:08:42,1607917,movement,46,80
2014-6-06 08:08:42,1685011,movement,52,85
2014-6-06 08:08:42,932874,movement,21,27
2014-6-06 08:08:42,248178,movement,64,95
2014-6-06 08:08:42,1996962,movement,58,87
2014-6-06 08:08:42,1048798,movement,64,95
2014-6-06 08:08:42,821837,movement,58,88
2014-6-06 08:08:42,96972,movement,69,84
2014-6-06 08:08:42,1593258,movement,62,41
2014-6-06 08:08:42,903769,movement,34,65
2014-6-06 08:08:42,1478594,movement,74,77
2014-6-06 08:08:42,1138286,movement,69,81
2014-6-06 08:08:42,1094296,movement,65,92
2014-6-06 08:08:42,399477,movement,69,63
2014-6-06 08:08:42,1813262,movement,62,90
2014-6-06 08:08:42,614566,movement,37,73
2014-6-06 08:08:42,10371,movement,34,69
2014-6-06 08:08:42,275317,movement,62,90
2014-6-06 08:08:42,668484,movement,68,61
2014-6-06 08:08:42,1762242,movement,63,41
2014-6-06 08:08:42,1744503,movement,58,88
2014-6-06 08:08:42,1201079,movement,52,85
2014-6-06 08:08:42,1491001,movement,68,63
2014-6-06 08:08:43,612957,movement,39,74
2014-6-06 08:08:43,516163,movement,80,88
2014-6-06 08:08:43,1323905,movement,38,74
2014-6-06 08:08:43,801106,movement,96,76
2014-6-06 08:08:43,1639202,movement,61,89
2014-6-06 08:08:43,1549048,movement,96,76
2014-6-06 08:08:43,1178625,movement,64,92
2014-6-06 08:08:43,539617,movement,70,82
2014-6-06 08:08:43,1696753,movement,55,86
2014-6-06 08:08:43,1477256,movement,63,87
2014-6-06 08:08:43,327024,movement,62,90
2014-6-06 08:08:43,1453536,movement,69,83
2014-6-06 08:08:43,698208,movement,21,27
2014-6-06 08:08:43,73832,movement,34,70
2014-6-06 08:08:43,1901189,movement,70,61
2014-6-06 08:08:43,160360,movement,39,74
2014-6-06 08:08:43,1229412,movement,33,65
2014-6-06 08:08:43,639466,movement,48,87
2014-6-06 08:08:43,674952,movement,5,67
2014-6-06 08:08:43,1288298,movement,37,73
2014-6-06 08:08:43,711301,movement,17,67
2014-6-06 08:08:43,1612579,movement,65,93
2014-6-06 08:08:43,880807,movement,64,93
2014-6-06 08:08:43,1430968,movement,67,87
2014-6-06 08:08:43,1058644,movement,80,87
2014-6-06 08:08:43,1363381,movement,17,66
2014-6-06 08:08:43,154530,movement,7,67
2014-6-06 08:08:43,636911,movement,61,89
2014-6-06 08:08:43,1107890,movement,75,76
2014-6-06 08:08:43,371361,movement,67,78
2014-6-06 08:08:43,1903719,movement,31,67
2014-6-06 08:08:43,1910777,movement,68,63
2014-6-06 08:08:43,46326,movement,64,97
2014-6-06 08:08:43,1429549,movement,68,81
2014-6-06 08:08:43,1836139,movement,64,41
2014-6-06 08:08:43,1209830,movement,38,74
2014-6-06 08:08:43,1261486,movement,31,66
2014-6-06 08:08:43,970012,movement,31,67
2014-6-06 08:08:43,119477,movement,67,89
2014-6-06 08:08:43,703402,check-in,99,77
2014-6-06 08:08:43,1914254,check-in,99,77
2014-6-06 08:08:43,1629621,check-in,99,77
2014-6-06 08:08:43,2085655,check-in,99,77
2014-6-06 08:08:44,1627198,movement,55,87
2014-6-06 08:08:44,1075494,movement,67,89
2014-6-06 08:08:44,544439,movement,71,80
2014-6-06 08:08:44,618704,movement,67,89
2014-6-06 08:08:44,867873,movement,75,76
2014-6-06 08:08:44,605020,movement,44,78
2014-6-06 08:08:44,1437636,movement,64,93
2014-6-06 08:08:44,635878,movement,19,67
2014-6-06 08:08:44,1709971,movement,33,68
2014-6-06 08:08:44,1381070,movement,31,66
2014-6-06 08:08:44,1612584,movement,62,90
2014-6-06 08:08:44,868222,movement,33,67
2014-6-06 08:08:44,2066972,movement,52,85
2014-6-06 08:08:44,976932,movement,33,67
2014-6-06 08:08:44,1848529,movement,67,89
2014-6-06 08:08:44,968967,movement,64,93
2014-6-06 08:08:44,1272536,movement,67,55
2014-6-06 08:08:44,413328,movement,80,87
2014-6-06 08:08:44,712357,movement,64,95
2014-6-06 08:08:44,1791156,movement,65,93
2014-6-06 08:08:44,1201599,movement,32,62
2014-6-06 08:08:44,1255453,movement,61,89
2014-6-06 08:08:44,1739582,movement,37,73
2014-6-06 08:08:44,1596977,movement,34,70
2014-6-06 08:08:44,208364,movement,96,76
2014-6-06 08:08:44,2050303,movement,73,83
2014-6-06 08:08:44,1208151,movement,64,93
2014-6-06 08:08:44,2094648,movement,67,89
2014-6-06 08:08:44,1880065,movement,31,67
2014-6-06 08:08:44,1611783,movement,31,67
2014-6-06 08:08:44,146240,movement,67,89
2014-6-06 08:08:44,11311,movement,32,67
2014-6-06 08:08:44,1649471,movement,64,95
2014-6-06 08:08:44,15712,movement,32,62
2014-6-06 08:08:44,473425,movement,73,83
2014-6-06 08:08:44,254029,movement,75,76
2014-6-06 08:08:44,515271,movement,69,63
2014-6-06 08:08:44,1201815,movement,47,87
2014-6-06 08:08:44,154595,check-in,79,89
2014-6-06 08:08:44,1322523,check-in,79,89
2014-6-06 08:08:45,1707585,movement,67,89
2014-6-06 08:08:45,643918,movement,65,94
2014-6-06 08:08:45,1932290,movement,7,66
2014-6-06 08:08:45,1313613,movement,89,50
2014-6-06 08:08:45,1828090,movement,5,67
2014-6-06 08:08:45,1283386,movement,63,97
2014-6-06 08:08:45,1687983,movement,61,89
2014-6-06 08:08:45,675561,movement,69,67
2014-6-06 08:08:45,494254,movement,31,66
2014-6-06 08:08:45,990811,movement,51,85
2014-6-06 08:08:45,1205461,movement,46,80
2014-6-06 08:08:45,1483004,movement,57,46
2014-6-06 08:08:45,1156815,movement,68,65
2014-6-06 08:08:45,793595,movement,16,67
2014-6-06 08:08:45,570267,movement,82,78
2014-6-06 08:08:45,1809394,movement,40,75
2014-6-06 08:08:45,1233488,movement,44,78
2014-6-06 08:08:45,1121586,movement,19,67
2014-6-06 08:08:45,105151,movement,12,67
2014-6-06 08:08:45,1783991,check-in,63,99
2014-6-06 08:08:45,1843348,check-in,63,99
2014-6-06 08:08:45,1971223,check-in,79,89
2014-6-06 08:08:45,137608,check-in,79,89
2014-6-06 08:08:45,651835,check-in,79,89
2014-6-06 08:08:45,386827,check-in,79,89
2014-6-06 08:08:46,386585,movement,69,87
2014-6-06 08:08:46,2007598,movement,32,33
2014-6-06 08:08:46,15715,movement,63,97
2014-6-06 08:08:46,1591840,movement,33,69
2014-6-06 08:08:46,1660730,movement,40,75
2014-6-06 08:08:46,1516513,movement,64,98
2014-6-06 08:08:46,1382429,movement,69,63
2014-6-06 08:08:46,1456874,movement,16,67
2014-6-06 08:08:46,422300,movement,32,33
2014-6-06 08:08:46,1991646,movement,61,89
2014-6-06 08:08:46,996258,movement,23,54
2014-6-06 08:08:46,1509021,movement,64,93
2014-6-06 08:08:46,1402234,movement,44,57
2014-6-06 08:08:46,918404,movement,64,94
2014-6-06 08:08:46,314497,movement,73,83
2014-6-06 08:08:46,1849623,movement,64,97
2014-6-06 08:08:46,1616474,movement,55,86
2014-6-06 08:08:46,702567,movement,63,98
2014-6-06 08:08:46,1715723,movement,68,61
2014-6-06 08:08:46,525850,movement,70,61
2014-6-06 08:08:46,897257,movement,61,89
2014-6-06 08:08:46,880166,movement,23,54
2014-6-06 08:08:46,1218201,movement,82,79
2014-6-06 08:08:46,1941845,movement,16,67
2014-6-06 08:08:46,1871836,movement,23,54
2014-6-06 08:08:46,1519004,movement,51,84
2014-6-06 08:08:46,1197774,movement,68,83
2014-6-06 08:08:46,1737684,movement,63,98
2014-6-06 08:08:46,1451127,movement,62,87
2014-6-06 08:08:46,2022703,movement,16,67
2014-6-06 08:08:46,187130,movement,69,83
2014-6-06 08:08:46,944133,movement,88,50
2014-6-06 08:08:47,1229444,movement,44,79
2014-6-06 08:08:47,682679,movement,61,89
2014-6-06 08:08:47,376187,movement,57,88
2014-6-06 08:08:47,1087254,movement,81,88
2014-6-06 08:08:47,1326863,movement,16,66
2014-6-06 08:08:47,877394,movement,42,77
2014-6-06 08:08:47,1088678,movement,48,87
2014-6-06 08:08:47,615627,movement,74,77
2014-6-06 08:08:47,408012,movement,70,77
2014-6-06 08:08:47,1495587,movement,57,88
2014-6-06 08:08:47,1607917,movement,45,79
2014-6-06 08:08:47,950113,movement,39,74
2014-6-06 08:08:47,398504,movement,32,61
2014-6-06 08:08:47,142394,movement,65,93
2014-6-06 08:08:47,248178,movement,64,94
2014-6-06 08:08:47,1533011,movement,66,91
2014-6-06 08:08:47,864973,movement,61,89
2014-6-06 08:08:47,349848,movement,67,55
2014-6-06 08:08:47,1030195,movement,67,91
2014-6-06 08:08:47,767374,movement,61,89
2014-6-06 08:08:47,1948150,movement,23,54
2014-6-06 08:08:47,839308,movement,57,88
2014-6-06 08:08:47,1007202,movement,32,33
2014-6-06 08:08:47,1492555,movement,69,83
2014-6-06 08:08:47,1048798,movement,64,94
2014-6-06 08:08:47,1642758,movement,51,84
2014-6-06 08:08:47,306076,movement,42,76
2014-6-06 08:08:47,1298361,movement,61,89
2014-6-06 08:08:47,1633558,movement,57,87
2014-6-06 08:08:47,725019,movement,47,87
2014-6-06 08:08:47,879255,movement,32,67
2014-6-06 08:08:47,766183,movement,23,54
2014-6-06 08:08:48,1013602,movement,65,91
2014-6-06 08:08:48,1744503,movement,57,88
2014-6-06 08:08:48,669571,movement,70,83
2014-6-06 08:08:48,1086555,movement,65,91
2014-6-06 08:08:48,668484,movement,68,60
2014-6-06 08:08:48,1106999,movement,74,77
2014-6-06 08:08:48,193473,movement,12,66
2014-6-06 08:08:48,218084,movement,64,96
2014-6-06 08:08:48,73832,movement,34,69
2014-6-06 08:08:48,932874,movement,22,26
2014-6-06 08:08:48,1629590,movement,83,78
2014-6-06 08:08:48,247384,movement,83,78
2014-6-06 08:08:48,520054,movement,40,75
2014-6-06 08:08:48,656653,movement,93,77
2014-6-06 08:08:48,1426952,movement,69,83
2014-6-06 08:08:48,849521,movement,57,46
2014-6-06 08:08:48,749964,movement,93,77
2014-6-06 08:08:48,750163,movement,68,62
2014-6-06 08:08:48,821837,movement,57,88
2014-6-06 08:08:48,119477,movement,66,88
2014-6-06 08:08:48,624964,movement,73,83
2014-6-06 08:08:48,328117,movement,40,75
2014-6-06 08:08:48,205315,movement,69,83
2014-6-06 08:08:48,646215,movement,61,89
2014-6-06 08:08:48,1996962,movement,57,87
2014-6-06 08:08:48,1086857,movement,42,76
2014-6-06 08:08:48,1261486,movement,32,67
2014-6-06 08:08:48,903769,movement,35,64
2014-6-06 08:08:48,277883,movement,75,77
2014-6-06 08:08:48,945959,movement,36,72
2014-6-06 08:08:48,1227574,movement,65,91
2014-6-06 08:08:48,1903719,movement,32,67
2014-6-06 08:08:48,1640316,movement,69,64
2014-6-06 08:08:48,970012,movement,32,67
2014-6-06 08:08:48,1187902,movement,83,78
2014-6-06 08:08:48,2010176,movement,69,83
2014-6-06 08:08:48,857166,movement,18,66
2014-6-06 08:08:48,173490,movement,80,88
2014-6-06 08:08:48,1523933,movement,83,78
2014-6-06 08:08:48,1346459,movement,1,67
2014-6-06 08:08:48,737536,movement,69,83
2014-6-06 08:08:48,726680,movement,20,67
2014-6-06 08:08:48,508018,movement,63,40
2014-6-06 08:08:48,1138286,movement,70,80
2014-6-06 08:08:49,1314513,movement,5,67
2014-6-06 08:08:49,1901189,movement,69,60
2014-6-06 08:08:49,1633457,movement,93,77
2014-6-06 08:08:49,1813262,movement,61,89
2014-6-06 08:08:49,698208,movement,21,26
2014-6-06 08:08:49,705064,movement,42,77
2014-6-06 08:08:49,922651,movement,75,77
2014-6-06 08:08:49,1596977,movement,34,69
2014-6-06 08:08:49,868222,movement,34,66
2014-6-06 08:08:49,1381070,movement,32,65
2014-6-06 08:08:49,942816,movement,70,79
2014-6-06 08:08:49,15712,movement,31,61
2014-6-06 08:08:49,1323905,movement,37,73
2014-6-06 08:08:49,539617,movement,71,81
2014-6-06 08:08:49,2094648,movement,67,88
2014-6-06 08:08:49,712357,movement,65,94
2014-6-06 08:08:49,1880065,movement,32,67
2014-6-06 08:08:49,516163,movement,81,87
2014-6-06 08:08:49,146240,movement,67,88
2014-6-06 08:08:49,1848529,movement,66,88
2014-6-06 08:08:49,618704,movement,66,88
2014-6-06 08:08:49,11269,movement,69,77
2014-6-06 08:08:49,1649471,movement,65,94
2014-6-06 08:08:49,1696753,movement,54,86
2014-6-06 08:08:49,704292,movement,44,57
2014-6-06 08:08:49,1762242,movement,64,40
2014-6-06 08:08:49,1094296,movement,66,91
2014-6-06 08:08:49,880807,movement,64,92
2014-6-06 08:08:49,1429549,movement,68,80
2014-6-06 08:08:49,1075494,movement,68,88
2014-6-06 08:08:49,275317,movement,61,89
2014-6-06 08:08:49,976932,movement,34,66
2014-6-06 08:08:49,1612579,movement,64,92
2014-6-06 08:08:49,1680353,movement,82,79
2014-6-06 08:08:49,1593258,movement,63,40
2014-6-06 08:08:49,1611783,movement,32,67
2014-6-06 08:08:49,1201599,movement,31,61
2014-6-06 08:08:49,677612,movement,44,57
2014-6-06 08:08:49,1209830,movement,37,73
2014-6-06 08:08:49,1229412,movement,34,64
2014-6-06 08:08:50,327024,movement,61,89
2014-6-06 08:08:50,1836139,movement,64,40
2014-6-06 08:08:50,555649,movement,80,88
2014-6-06 08:08:50,399477,movement,69,62
2014-6-06 08:08:50,483106,movement,32,67
2014-6-06 08:08:50,41879,movement,69,60
2014-6-06 08:08:50,10371,movement,34,68
2014-6-06 08:08:50,1791156,movement,64,92
2014-6-06 08:08:50,1283386,movement,63,96
2014-6-06 08:08:50,1437636,movement,64,92
2014-6-06 08:08:50,20448,movement,51,85
2014-6-06 08:08:50,1178625,movement,65,91
2014-6-06 08:08:50,1208151,movement,64,92
2014-6-06 08:08:50,1205461,movement,45,79
2014-6-06 08:08:50,766528,movement,83,78
2014-6-06 08:08:50,1943386,movement,63,97
2014-6-06 08:08:50,154530,movement,8,66
2014-6-06 08:08:50,1707585,movement,68,88
2014-6-06 08:08:50,1629394,movement,88,49
2014-6-06 08:08:50,1666428,movement,75,76
2014-6-06 08:08:50,1855484,movement,1,67
2014-6-06 08:08:50,549068,movement,69,84
2014-6-06 08:08:50,1491001,movement,68,62
2014-6-06 08:08:50,968967,movement,64,92
2014-6-06 08:08:50,494254,movement,32,67
2014-6-06 08:08:50,1959437,movement,62,89
2014-6-06 08:08:50,96972,movement,69,83
2014-6-06 08:08:50,614566,movement,36,72
2014-6-06 08:08:50,1611141,movement,62,87
2014-6-06 08:08:50,1784467,movement,83,85
2014-6-06 08:08:50,1685011,movement,51,85
2014-6-06 08:08:50,84438,movement,69,60
2014-6-06 08:08:50,1627198,movement,54,86
2014-6-06 08:08:50,643918,movement,65,93
2014-6-06 08:08:50,1201079,movement,51,84
2014-6-06 08:08:50,2007598,check-in,32,33
2014-6-06 08:08:50,1007202,check-in,32,33
2014-6-06 08:08:51,639466,movement,47,88
2014-6-06 08:08:51,1612584,movement,61,89
2014-6-06 08:08:51,793595,movement,17,66
2014-6-06 08:08:51,668662,movement,31,60
2014-6-06 08:08:51,46326,movement,64,96
2014-6-06 08:08:51,1910777,movement,68,62
2014-6-06 08:08:51,1999943,movement,69,64
2014-6-06 08:08:51,2061906,movement,39,73
2014-6-06 08:08:51,1272536,movement,66,54
2014-6-06 08:08:51,1363381,movement,18,66
2014-6-06 08:08:51,1639202,movement,60,89
2014-6-06 08:08:51,636911,movement,60,89
2014-6-06 08:08:51,918404,movement,65,93
2014-6-06 08:08:51,1268786,movement,64,98
2014-6-06 08:08:51,711301,movement,18,67
2014-6-06 08:08:51,483896,movement,32,67
2014-6-06 08:08:51,1288298,movement,36,72
2014-6-06 08:08:51,156268,movement,74,77
2014-6-06 08:08:51,1430968,movement,68,86
2014-6-06 08:08:51,91182,movement,62,89
2014-6-06 08:08:51,422300,check-in,32,33
2014-6-06 08:08:52,1616474,movement,54,85
2014-6-06 08:08:52,1048798,movement,64,93
2014-6-06 08:08:52,1516513,movement,64,97
2014-6-06 08:08:52,635878,movement,20,67
2014-6-06 08:08:52,1255453,movement,60,89
2014-6-06 08:08:52,1739582,movement,36,72
2014-6-06 08:08:52,1201815,movement,47,88
2014-6-06 08:08:52,398396,movement,67,67
2014-6-06 08:08:52,2096121,movement,33,68
2014-6-06 08:08:52,1809394,movement,39,75
2014-6-06 08:08:52,1607917,movement,44,79
2014-6-06 08:08:52,2022703,movement,17,67
2014-6-06 08:08:52,1932290,movement,8,66
2014-6-06 08:08:52,794083,movement,93,77
2014-6-06 08:08:52,990811,movement,50,84
2014-6-06 08:08:52,845135,movement,95,76
2014-6-06 08:08:52,2066972,movement,51,85
2014-6-06 08:08:52,370579,movement,63,97
2014-6-06 08:08:52,1456874,movement,17,67
2014-6-06 08:08:52,1213563,movement,69,84
2014-6-06 08:08:52,1737684,movement,64,97
2014-6-06 08:08:52,269197,movement,63,98
2014-6-06 08:08:52,1941845,movement,17,66
2014-6-06 08:08:52,1509021,movement,64,92
2014-6-06 08:08:52,544439,movement,70,79
2014-6-06 08:08:52,1428652,movement,68,84
2014-6-06 08:08:52,248178,movement,65,93
2014-6-06 08:08:53,1483004,movement,58,45
2014-6-06 08:08:53,1519004,movement,50,84
2014-6-06 08:08:53,1478594,movement,75,76
2014-6-06 08:08:53,1197774,movement,69,82
2014-6-06 08:08:53,970012,movement,33,68
2014-6-06 08:08:53,73832,movement,33,68
2014-6-06 08:08:53,1633558,movement,56,87
2014-6-06 08:08:53,674952,movement,6,67
2014-6-06 08:08:53,839308,movement,56,87
2014-6-06 08:08:53,1687983,movement,60,89
2014-6-06 08:08:53,1121586,movement,20,66
2014-6-06 08:08:53,376187,movement,56,87
2014-6-06 08:08:53,1671980,movement,70,77
2014-6-06 08:08:53,1326863,movement,17,66
2014-6-06 08:08:53,142394,movement,64,92
2014-6-06 08:08:53,187130,movement,70,82
2014-6-06 08:08:53,1549048,movement,95,77
2014-6-06 08:08:53,1660730,movement,39,74
2014-6-06 08:08:53,1313613,movement,88,49
2014-6-06 08:08:53,105151,movement,13,66
2014-6-06 08:08:53,1903719,movement,33,68
2014-6-06 08:08:53,119477,movement,67,87
2014-6-06 08:08:53,1087254,movement,82,88
2014-6-06 08:08:53,605020,movement,43,77
2014-6-06 08:08:53,1261486,movement,33,68
2014-6-06 08:08:53,1477256,movement,62,88
2014-6-06 08:08:53,801106,movement,95,77
2014-6-06 08:08:53,1495587,movement,56,87
2014-6-06 08:08:53,1107890,movement,74,76
2014-6-06 08:08:54,473425,movement,74,84
2014-6-06 08:08:54,1201599,movement,30,60
2014-6-06 08:08:54,944133,movement,88,49
2014-6-06 08:08:54,868222,movement,35,65
2014-6-06 08:08:54,160360,movement,40,74
2014-6-06 08:08:54,1533011,movement,67,90
2014-6-06 08:08:54,932874,movement,21,25
2014-6-06 08:08:54,821837,movement,56,87
2014-6-06 08:08:54,1848529,movement,67,87
2014-6-06 08:08:54,349848,movement,66,54
2014-6-06 08:08:54,1233488,movement,43,77
2014-6-06 08:08:54,1744503,movement,56,87
2014-6-06 08:08:54,386585,movement,69,86
2014-6-06 08:08:54,1075494,movement,68,87
2014-6-06 08:08:54,1991646,movement,60,89
2014-6-06 08:08:54,903769,movement,34,63
2014-6-06 08:08:54,1611783,movement,33,66
2014-6-06 08:08:54,668484,movement,69,59
2014-6-06 08:08:54,2050303,movement,73,84
2014-6-06 08:08:54,1596977,movement,33,68
2014-6-06 08:08:54,208364,movement,95,76
2014-6-06 08:08:54,15712,movement,30,60
2014-6-06 08:08:54,612957,movement,40,75
2014-6-06 08:08:54,897257,movement,60,89
2014-6-06 08:08:54,976932,movement,35,65
2014-6-06 08:08:54,1880065,movement,33,68
2014-6-06 08:08:54,1715723,movement,68,60
2014-6-06 08:08:54,146240,movement,67,87
2014-6-06 08:08:54,254029,movement,74,75
2014-6-06 08:08:54,880166,movement,22,53
2014-6-06 08:08:54,712357,movement,65,93
2014-6-06 08:08:54,2094648,movement,68,87
2014-6-06 08:08:54,1382429,movement,68,62
2014-6-06 08:08:54,767374,movement,60,89
2014-6-06 08:08:54,1381070,movement,33,66
2014-6-06 08:08:54,1649471,movement,65,93
2014-6-06 08:08:54,1402234,movement,45,56
2014-6-06 08:08:54,1298361,movement,60,88
2014-6-06 08:08:54,1591840,movement,34,68
2014-6-06 08:08:54,996258,movement,22,53
2014-6-06 08:08:54,1030195,movement,67,90
2014-6-06 08:08:54,515271,movement,68,62
2014-6-06 08:08:54,1642758,movement,50,83
2014-6-06 08:08:54,1138286,movement,69,79
2014-6-06 08:08:54,702567,movement,63,97
2014-6-06 08:08:54,525850,movement,69,60
2014-6-06 08:08:54,1996962,movement,56,86
2014-6-06 08:08:54,1871836,movement,22,53
2014-6-06 08:08:54,618704,movement,67,87
2014-6-06 08:08:54,864973,movement,60,89
2014-6-06 08:08:55,1229412,movement,34,63
2014-6-06 08:08:55,205315,movement,70,82
2014-6-06 08:08:55,1088678,movement,47,88
2014-6-06 08:08:55,737536,movement,70,82
2014-6-06 08:08:55,539617,movement,72,82
2014-6-06 08:08:55,1058644,movement,79,87
2014-6-06 08:08:55,1453536,movement,68,84
2014-6-06 08:08:55,1523933,movement,82,78
2014-6-06 08:08:55,643918,movement,64,92
2014-6-06 08:08:55,11311,movement,31,66
2014-6-06 08:08:55,1205461,movement,44,79
2014-6-06 08:08:55,306076,movement,41,75
2014-6-06 08:08:55,1901189,movement,68,59
2014-6-06 08:08:55,2046019,movement,64,98
2014-6-06 08:08:55,1429549,movement,68,79
2014-6-06 08:08:55,1323905,movement,36,72
2014-6-06 08:08:55,1696753,movement,53,86
2014-6-06 08:08:55,669571,movement,70,82
2014-6-06 08:08:55,1492555,movement,69,82
2014-6-06 08:08:55,520054,movement,39,75
2014-6-06 08:08:55,328117,movement,39,75
2014-6-06 08:08:55,1828090,movement,6,67
2014-6-06 08:08:55,1612579,movement,63,91
2014-6-06 08:08:55,1086555,movement,66,90
2014-6-06 08:08:55,1209830,movement,36,72
2014-6-06 08:08:55,247384,movement,82,79
2014-6-06 08:08:55,371361,movement,68,77
2014-6-06 08:08:55,1187902,movement,82,79
2014-6-06 08:08:55,682679,movement,60,88
2014-6-06 08:08:55,1629590,movement,82,79
2014-6-06 08:08:55,880807,movement,63,91
2014-6-06 08:08:55,494254,movement,33,68
2014-6-06 08:08:55,766183,movement,22,53
2014-6-06 08:08:55,508018,movement,63,39
2014-6-06 08:08:55,442925,movement,64,98
2014-6-06 08:08:55,1013602,movement,66,90
2014-6-06 08:08:55,877394,movement,41,76
2014-6-06 08:08:55,646215,movement,60,89
2014-6-06 08:08:55,516163,movement,82,87
2014-6-06 08:08:55,1948150,movement,22,53
2014-6-06 08:08:55,2010176,movement,70,82
2014-6-06 08:08:55,570267,movement,81,78
2014-6-06 08:08:55,1707585,movement,69,87
2014-6-06 08:08:55,698208,movement,22,25
2014-6-06 08:08:55,1426952,movement,69,82
2014-6-06 08:08:55,1227574,movement,66,90
2014-6-06 08:08:55,1283386,movement,64,95
2014-6-06 08:08:55,725019,movement,47,88
2014-6-06 08:08:56,275317,movement,60,89
2014-6-06 08:08:56,1451127,movement,61,88
2014-6-06 08:08:56,1627198,movement,53,85
2014-6-06 08:08:56,1156815,movement,68,64
2014-6-06 08:08:56,1709971,movement,33,69
2014-6-06 08:08:56,1229444,movement,43,78
2014-6-06 08:08:56,1791156,movement,63,91
2014-6-06 08:08:56,1346459,movement,2,66
2014-6-06 08:08:56,1208151,movement,63,91
2014-6-06 08:08:56,1593258,movement,64,39
2014-6-06 08:08:56,968967,movement,63,91
2014-6-06 08:08:56,193473,movement,13,67
2014-6-06 08:08:56,1094296,movement,66,90
2014-6-06 08:08:56,726680,movement,21,67
2014-6-06 08:08:56,849521,movement,58,45
2014-6-06 08:08:56,918404,movement,64,92
2014-6-06 08:08:56,314497,movement,73,84
2014-6-06 08:08:56,857166,movement,19,67
2014-6-06 08:08:56,1218201,movement,81,78
2014-6-06 08:08:56,413328,movement,79,87
2014-6-06 08:08:56,1086857,movement,41,76
2014-6-06 08:08:56,945959,movement,35,71
2014-6-06 08:08:56,1813262,movement,60,88
2014-6-06 08:08:56,1437636,movement,63,91
2014-6-06 08:08:56,867873,movement,74,76
2014-6-06 08:08:56,218084,movement,64,95
2014-6-06 08:08:56,1762242,movement,63,39
2014-6-06 08:08:57,677612,movement,45,56
2014-6-06 08:08:57,1710420,movement,98,76
2014-6-06 08:08:57,1048798,movement,64,92
2014-6-06 08:08:57,793595,movement,18,67
2014-6-06 08:08:57,1836139,movement,64,39
2014-6-06 08:08:57,154530,movement,9,66
2014-6-06 08:08:57,1319731,movement,98,76
2014-6-06 08:08:57,248178,movement,64,92
2014-6-06 08:08:57,327024,movement,60,88
2014-6-06 08:08:57,1849623,movement,63,96
2014-6-06 08:08:57,1607917,movement,43,78
2014-6-06 08:08:57,705064,movement,41,76
2014-6-06 08:08:57,15715,movement,63,96
2014-6-06 08:08:57,942816,movement,71,78
2014-6-06 08:08:57,675561,movement,69,66
2014-6-06 08:08:57,704292,movement,45,56
2014-6-06 08:08:57,1178625,movement,66,90
2014-6-06 08:08:57,1591840,check-in,34,68
2014-6-06 08:08:58,1912164,movement,98,77
2014-6-06 08:08:58,398504,movement,31,61
2014-6-06 08:08:58,1784467,movement,82,86
2014-6-06 08:08:58,1897980,movement,64,98
2014-6-06 08:08:58,1272536,movement,65,53
